|Date|Open|High|Low|Close|Volume
964|11/3/2010|54.32|54.45|53.91|54.09|2707200
965|11/2/2010|52.45|54.27|52.39|54.23|3505600
966|11/1/2010|52.5|53.02|52.2|52.57|2466000
967|10/29/2010|52.29|52.7|52.08|52.28|3182200
968|10/28/2010|52.35|52.66|51.25|52.37|3696500
969|10/27/2010|52.66|52.87|52.01|52.22|2968600
970|10/26/2010|52.97|53.26|52.37|52.69|3490700
971|10/25/2010|53.0|53.39|52.86|53.11|1992800
972|10/22/2010|52.5|53.35|52.3|52.77|3297500
973|10/21/2010|51.93|52.8|51.85|52.8|4225500
974|10/20/2010|51.65|51.93|50.64|51.93|4973200
975|10/19/2010|51.0|51.34|50.23|50.64|3155100
976|10/18/2010|50.69|51.19|50.57|51.03|2719100
977|10/15/2010|50.3|50.97|50.12|50.97|7649700
978|10/13/2010|48.95|50.19|48.74|49.71|5284300
979|10/12/2010|48.39|48.58|47.64|48.48|2974200
980|10/11/2010|48.6|48.8|48.38|48.6|2310000
981|10/8/2010|47.61|48.81|47.6|48.73|3714100
982|10/7/2010|48.26|48.33|47.58|47.77|4117200
983|10/6/2010|47.5|48.51|47.33|48.51|6105700
984|10/5/2010|46.5|47.33|46.05|47.24|3846300
985|10/4/2010|46.87|47.03|45.88|46.46|3619100
986|10/1/2010|46.7|47.49|46.55|46.87|5102000
987|9/30/2010|46.23|47.28|45.92|46.26|3576900
988|9/29/2010|47.0|47.3|46.19|46.46|2891300
989|9/28/2010|46.63|47.05|45.8|46.87|3381100
990|9/27/2010|47.0|47.1|46.49|46.6|2448100
991|9/24/2010|45.6|46.99|45.47|46.92|4015900
992|9/23/2010|46.16|46.53|45.17|45.62|4923600
993|9/22/2010|45.7|46.22|44.66|45.58|6491800
994|9/21/2010|45.42|45.99|45.28|45.28|2580500
995|9/20/2010|45.04|45.54|44.87|45.46|2603000
996|9/17/2010|45.64|45.88|44.66|44.77|7995000
997|9/16/2010|44.81|45.22|44.71|45.2|2840700
998|9/15/2010|45.02|45.27|44.62|45.02|2852800
999|9/14/2010|44.87|45.36|44.72|45.17|3208500
1000|9/13/2010|44.1|44.88|43.97|44.69|3187600
1001|9/10/2010|43.49|43.78|43.37|43.69|1966000
1002|9/9/2010|42.85|43.79|42.72|43.51|2637300
1003|9/8/2010|42.89|43.15|42.09|43.09|3146200
1004|9/7/2010|43.16|43.34|42.54|43.0|2329600
1005|9/6/2010|43.37|43.46|43.25|43.38|1482100
1006|9/3/2010|43.05|43.79|42.99|43.34|2751600
1007|9/2/2010|42.94|43.24|42.8|43.03|2708500
1008|9/1/2010|41.71|43.13|41.26|43.0|4344800
1009|8/31/2010|41.02|41.63|40.92|41.63|3528400
1010|8/30/2010|42.22|42.22|41.42|41.62|1524500
1011|8/27/2010|41.74|42.16|41.15|42.03|2529900
1012|8/26/2010|41.8|42.37|41.65|41.94|3330400
1013|8/25/2010|41.88|42.12|40.74|41.35|4455100
1014|8/24/2010|42.37|42.47|41.5|41.9|3544400
1015|8/23/2010|42.56|43.08|42.37|42.74|2741000
1016|8/20/2010|43.5|43.74|42.44|42.55|4704700
1017|8/19/2010|44.88|44.9|43.35|43.47|3965500
1018|8/18/2010|44.5|44.88|44.12|44.47|2497200
1019|8/17/2010|43.69|44.75|43.63|44.7|3254900
1020|8/16/2010|43.85|44.13|43.11|43.66|2562600
1021|8/13/2010|44.94|45.0|43.59|43.8|3884000
1022|8/12/2010|44.15|44.98|44.13|44.56|2964200
1023|8/11/2010|44.92|44.95|43.98|44.31|3695400
1024|8/10/2010|45.48|45.75|45.0|45.35|2579600
1025|8/9/2010|45.5|45.85|45.43|45.76|3229100
1026|8/6/2010|45.67|46.29|44.51|44.74|5272300
1027|8/5/2010|46.54|46.54|45.35|45.56|4506200
1028|8/4/2010|45.75|46.73|45.49|46.45|2474600
1029|8/3/2010|45.9|46.19|45.44|45.9|2976700
1030|8/2/2010|45.47|46.52|45.33|46.31|3213000
1031|7/30/2010|44.39|44.99|43.64|44.81|4259200
1032|7/29/2010|46.25|46.41|44.19|44.38|5064900
1033|7/28/2010|46.34|46.4|45.04|45.33|3541400
1034|7/27/2010|47.0|47.06|45.79|46.11|4053700
1035|7/26/2010|46.92|46.96|46.23|46.74|1881600
1036|7/23/2010|46.09|46.99|45.75|46.71|3411500
1037|7/22/2010|44.28|46.08|44.0|45.99|3780800
1038|7/21/2010|44.6|45.22|44.38|44.44|2754000
1039|7/20/2010|44.72|44.94|43.41|44.2|3178100
1040|7/19/2010|44.95|45.35|44.22|44.49|3606000
1041|7/16/2010|46.09|46.82|44.9|44.96|5028700
1042|7/15/2010|46.27|46.8|45.76|45.87|3295400
1043|7/14/2010|46.56|46.95|46.01|46.36|2894400
1044|7/13/2010|45.64|46.84|45.51|46.5|3719800
1045|7/12/2010|45.85|46.39|45.78|46.03|2224900
1046|7/9/2010|45.6|45.92|45.24|45.74|2627400
1047|7/8/2010|44.68|45.3|44.57|45.01|4300400
1048|7/7/2010|44.16|44.56|43.35|44.5|3907200
1049|7/6/2010|43.7|45.26|43.53|44.58|3768100
1050|7/5/2010|43.67|43.79|43.17|43.35|2236500
1051|7/2/2010|44.06|44.88|43.8|43.84|3620200
1052|7/1/2010|44.44|45.15|43.83|43.9|5339700
1053|6/30/2010|45.42|45.71|44.81|45.11|4472600
1054|6/29/2010|46.85|46.9|45.03|45.29|5856100
1055|6/28/2010|46.2|47.54|46.1|47.54|3665300
1056|6/25/2010|46.33|46.79|45.7|46.16|3352500
1057|6/24/2010|47.31|47.53|46.14|46.26|3918700
1058|6/23/2010|46.54|47.52|46.4|46.83|4030000
1059|6/22/2010|46.5|47.04|46.31|46.74|3007600
1060|6/21/2010|47.09|47.31|46.62|46.9|3284200
1061|6/18/2010|46.56|46.74|46.01|46.22|9018100
1062|6/17/2010|46.25|46.83|46.11|46.56|3410200
1063|6/16/2010|46.25|46.69|46.03|46.46|4094300
1064|6/15/2010|45.44|46.19|45.3|45.9|3238500
1065|6/14/2010|45.26|45.91|45.11|45.75|3641500
1066|6/11/2010|44.99|45.22|44.07|44.89|3562100
1067|6/10/2010|43.98|45.42|43.89|44.79|4436400
1068|6/9/2010|43.32|44.4|42.9|44.2|4449700
1069|6/8/2010|43.34|43.34|42.31|43.1|4724000
1070|6/7/2010|42.24|43.28|42.0|42.81|3689000
1071|6/4/2010|43.99|44.62|42.64|42.74|5203900
1072|6/3/2010|43.88|44.12|43.54|43.54|3435200
1073|6/2/2010|42.55|43.18|42.26|42.81|3699800
1074|6/1/2010|42.6|43.41|41.75|43.03|4227400
1075|5/31/2010|42.72|43.44|42.54|43.06|1766800
1076|5/28/2010|43.6|43.66|42.74|42.85|4256500
1077|5/27/2010|42.0|43.52|41.75|43.31|6701900
1078|5/26/2010|41.22|42.4|40.92|41.56|6047800
1079|5/25/2010|40.43|40.96|39.94|40.71|7107100
1080|5/24/2010|42.14|42.4|41.4|41.88|3688100
1081|5/21/2010|42.22|42.35|40.99|42.0|33610800
1082|5/20/2010|44.01|44.22|41.6|42.37|8615500
1083|5/19/2010|45.09|45.14|43.33|43.79|7239600
1084|5/18/2010|45.56|45.87|44.98|45.5|4653100
1085|5/17/2010|43.9|45.49|43.82|44.68|4593400
1086|5/14/2010|46.03|46.31|43.94|44.38|7108700
1087|5/13/2010|45.6|46.2|45.53|45.67|4167000
1088|5/12/2010|43.56|45.19|43.05|45.0|6984600
1089|5/11/2010|43.43|43.59|42.49|43.56|5336400
1090|5/10/2010|42.0|43.79|41.77|43.74|10671500
1091|5/7/2010|41.23|42.67|40.26|41.0|11909200
1092|5/6/2010|42.29|43.41|42.01|42.55|6682900
1093|5/5/2010|42.97|43.45|42.28|42.49|7560800
1094|5/4/2010|44.78|45.08|42.99|43.06|6584000
1095|5/3/2010|43.99|44.75|43.52|44.6|4687400
1096|4/30/2010|44.32|45.12|43.77|43.98|10496700
1097|4/29/2010|46.8|46.95|44.65|45.92|47076200
1098|4/28/2010|46.84|47.19|45.15|46.4|16027800
1099|4/27/2010|48.41|48.83|47.1|47.1|6550400
1100|4/26/2010|48.0|48.71|47.85|48.54|5141200
1101|4/23/2010|46.27|47.78|46.26|47.75|5215100
1102|4/22/2010|46.49|47.24|45.88|46.17|4146100
1103|4/21/2010|46.6|47.21|46.31|46.42|5425900
1104|4/20/2010|45.51|46.22|45.22|46.1|4067900
1105|4/19/2010|45.65|46.01|45.31|45.65|3032100
1106|4/16/2010|46.22|46.87|45.67|45.95|7929100
1107|4/15/2010|46.85|47.03|46.25|46.53|3072200
1108|4/14/2010|46.87|46.92|46.44|46.69|2597900
1109|4/13/2010|46.84|46.99|46.15|46.64|3532600
1110|4/12/2010|47.07|47.12|46.37|46.92|2450100
1111|4/9/2010|46.52|46.99|46.51|46.97|2459000
1112|4/8/2010|46.48|46.48|45.74|46.25|2942200
1113|4/7/2010|47.1|47.19|46.4|46.62|2501800
1114|4/6/2010|47.24|47.28|46.89|47.06|2931500
1115|4/1/2010|46.15|47.06|46.15|47.0|4219300
1116|3/31/2010|45.54|46.1|45.54|45.92|3439500
1117|3/30/2010|45.7|46.25|45.7|45.72|3439900
1118|3/29/2010|45.43|45.86|45.27|45.52|2278200
1119|3/26/2010|45.44|45.45|45.02|45.25|3099800
1120|3/25/2010|44.75|45.47|44.67|45.34|3366800
1121|3/24/2010|44.83|44.9|43.95|44.87|3604700
1122|3/23/2010|44.75|45.15|44.66|44.94|3344300
1123|3/22/2010|44.0|44.71|43.85|44.71|2973200
1124|3/19/2010|44.78|45.04|44.08|44.3|9460600
1125|3/18/2010|44.44|45.09|44.35|44.76|3667000
1126|3/17/2010|44.4|44.65|44.28|44.55|2973700
1127|3/16/2010|43.89|44.44|43.77|44.15|2230900
1128|3/15/2010|44.2|44.35|43.56|43.72|2231200
1129|3/12/2010|44.44|44.74|44.08|44.26|3044000
1130|3/11/2010|44.04|44.49|43.85|44.24|4015300
1131|3/10/2010|43.2|44.37|43.16|44.03|4230000
1132|3/9/2010|43.23|43.49|43.01|43.28|2947000
1133|3/8/2010|43.12|43.42|42.96|43.23|3872500
1134|3/5/2010|42.01|43.1|41.87|43.1|4583700
1135|3/4/2010|41.95|42.2|41.6|41.75|3325800
1136|3/3/2010|42.1|42.32|41.8|42.28|4456800
1137|3/2/2010|42.01|42.26|41.9|42.14|4018300
1138|3/1/2010|41.95|42.37|41.69|42.1|4294700
1139|2/26/2010|41.75|42.15|40.78|41.24|4880600
1140|2/25/2010|41.68|42.77|41.0|41.12|9469100
1141|2/24/2010|41.45|41.47|40.21|40.65|5082300
1142|2/23/2010|41.8|42.23|40.97|41.26|3088900
1143|2/22/2010|42.34|42.37|41.78|41.8|2388300
1144|2/19/2010|41.79|42.17|41.35|42.06|4409300
1145|2/18/2010|41.34|42.19|41.1|42.01|3152600
1146|2/17/2010|41.12|41.99|41.12|41.55|4511900
1147|2/16/2010|40.52|40.84|39.92|40.84|2776800
1148|2/15/2010|40.38|40.8|39.99|40.21|1547400
1149|2/12/2010|40.33|40.71|39.75|40.2|2832600
1150|2/11/2010|40.52|40.88|39.72|40.26|3812100
1151|2/10/2010|40.37|40.99|40.18|40.43|3487000
1152|2/9/2010|39.94|40.42|39.46|40.01|4602100
1153|2/8/2010|39.62|40.28|39.4|40.02|4097100
1154|2/5/2010|40.0|40.13|39.41|39.43|7615000
1155|2/4/2010|42.24|42.26|40.09|40.26|6275000
1156|2/3/2010|42.14|42.7|41.81|42.13|4439200
1157|2/2/2010|41.74|42.09|41.02|42.0|3890900
1158|2/1/2010|40.81|41.88|40.6|41.73|4102700
1159|1/29/2010|40.3|41.57|40.3|41.22|4642200
1160|1/28/2010|40.77|41.35|40.03|40.03|5987400
1161|1/27/2010|39.5|40.77|39.22|40.35|5868100
1162|1/26/2010|39.56|39.94|39.12|39.92|6111000
1163|1/25/2010|39.97|40.37|39.51|40.02|3896300
1164|1/22/2010|40.9|41.11|40.13|40.47|5473300
1165|1/21/2010|41.83|42.25|40.83|40.9|4418900
1166|1/20/2010|42.7|42.7|41.4|41.46|3961500
1167|1/19/2010|42.12|42.93|41.56|42.86|2946600
1168|1/18/2010|41.75|42.48|41.64|42.32|4901100
1169|1/15/2010|42.41|42.99|41.38|41.56|5741000
1170|1/14/2010|42.53|42.77|42.35|42.46|3116100
1171|1/13/2010|41.9|42.48|41.8|42.38|3616900
1172|1/12/2010|43.38|43.4|41.76|41.98|6466800
1173|1/11/2010|44.28|44.44|43.42|43.53|3056000
1174|1/8/2010|44.25|44.44|43.6|44.02|3307700
1175|1/7/2010|44.17|44.38|43.76|44.15|2505300
1176|1/6/2010|44.22|44.69|44.03|44.45|2345100
1177|1/5/2010|44.76|44.8|43.88|44.17|3292300
1178|1/4/2010|43.46|44.85|43.35|44.85|3245600
1179|12/31/2009|43.74|43.87|43.37|43.46|1392000
1180|12/30/2009|43.74|43.87|43.37|43.46|1392000
1181|12/29/2009|43.94|44.04|43.67|43.82|1792500
1182|12/28/2009|44.07|44.14|43.72|43.95|1673100
1183|12/24/2009|43.7|44.0|43.64|43.87|1836100
1184|12/23/2009|43.7|44.0|43.64|43.87|1836100
1185|12/22/2009|43.6|44.06|43.5|43.5|2761000
1186|12/21/2009|43.57|43.69|42.98|43.5|2765900
1187|12/18/2009|43.4|43.88|42.9|42.99|11617100
1188|12/17/2009|43.2|43.61|43.08|43.18|3406100
1189|12/16/2009|42.79|43.8|42.71|43.75|3900900
1190|12/15/2009|42.95|43.19|42.29|43.07|3038200
1191|12/14/2009|43.6|43.85|42.76|42.97|3593100
1192|12/11/2009|42.25|43.43|42.23|43.04|5374800
1193|12/10/2009|41.46|42.69|41.46|42.25|3809100
1194|12/9/2009|41.07|42.13|41.05|41.63|4227600
1195|12/8/2009|42.3|42.59|41.01|41.22|4981900
1196|12/7/2009|42.0|42.83|41.59|42.53|3916700
1197|12/4/2009|41.18|42.37|41.18|41.89|3994000
1198|12/3/2009|41.96|42.5|41.32|41.4|4578000
1199|12/2/2009|40.8|41.8|40.8|41.6|4608200
1200|12/1/2009|40.42|41.04|40.4|40.97|4144300
1201|11/30/2009|41.06|41.06|39.8|40.16|3381600
1202|11/27/2009|39.35|41.08|39.11|40.59|4787100
1203|11/26/2009|41.5|41.6|40.03|40.25|4187100
1204|11/25/2009|41.48|41.94|41.2|41.9|2990100
1205|11/24/2009|40.91|41.95|40.74|41.26|3978200
1206|11/23/2009|40.26|41.75|40.23|41.48|3673600
1207|11/20/2009|40.23|40.55|39.5|39.87|4483200
1208|11/19/2009|40.2|40.45|39.68|39.89|2925900
1209|11/18/2009|40.65|41.2|40.25|40.29|4039600
1210|11/17/2009|40.77|40.92|40.43|40.55|3027900
1211|11/16/2009|40.01|41.2|40.01|41.02|5060900
1212|11/13/2009|39.41|39.93|39.02|39.76|2986300
1213|11/12/2009|39.29|39.98|38.8|39.47|3606100
1214|11/11/2009|39.07|39.83|38.78|39.36|3571000
1215|11/10/2009|38.6|39.08|38.47|38.72|2912300
1216|11/9/2009|38.05|38.53|37.7|38.5|3627500
1217|11/6/2009|37.62|37.9|36.67|37.55|4481600
1218|11/5/2009|36.51|38.01|36.11|37.87|4948400
1219|11/4/2009|36.47|37.26|36.37|36.96|3830600
1220|11/3/2009|36.2|36.71|35.76|36.24|4686900
1221|11/2/2009|36.4|36.88|35.92|36.44|4962400
1222|10/30/2009|37.6|37.8|36.2|36.5|6025400
1223|10/29/2009|35.8|37.54|35.0|37.42|5661200
1224|10/28/2009|38.32|38.5|36.86|37.0|6045400
1225|10/27/2009|38.3|38.64|37.52|38.24|3405900
1226|10/26/2009|38.75|39.68|38.05|38.29|4248500
1227|10/23/2009|39.99|40.17|38.96|39.16|3454200
1228|10/22/2009|39.3|39.66|39.0|39.5|4865500
1229|10/21/2009|40.04|40.46|38.89|40.4|4386100
1230|10/20/2009|40.92|40.98|40.02|40.02|3688600
1231|10/19/2009|39.45|40.88|39.45|40.82|3883100
1232|10/16/2009|40.15|40.59|39.07|39.4|5890700
1233|10/15/2009|40.28|40.44|39.8|40.11|4856400
1234|10/14/2009|38.77|40.61|38.62|40.61|11082300
1235|10/13/2009|38.14|38.57|37.62|37.82|3518100
1236|10/12/2009|37.71|38.68|37.61|38.35|3999400
1237|10/9/2009|37.19|37.76|36.83|37.49|4419100
1238|10/8/2009|36.73|37.61|36.73|37.47|5799000
1239|10/7/2009|36.13|36.65|35.9|36.24|3747100
1240|10/6/2009|34.7|36.18|34.7|36.12|5233900
1241|10/5/2009|34.32|34.94|33.94|34.69|3493900
1242|10/2/2009|34.3|34.89|33.76|34.15|5348900
1243|10/1/2009|36.25|36.59|34.66|34.73|4568100
1244|9/30/2009|35.85|36.59|35.38|36.21|4942200
1245|9/29/2009|36.14|36.5|35.74|36.07|3068000
1246|9/28/2009|35.39|36.36|34.38|36.35|4005000
1247|9/25/2009|35.93|35.95|34.95|35.26|3277700
1248|9/24/2009|36.32|36.74|35.51|35.75|3762300
1249|9/23/2009|36.8|37.31|36.02|36.45|3111100
1250|9/22/2009|36.59|37.23|36.58|36.8|3198600
1251|9/21/2009|36.96|37.0|36.08|36.41|3458300
1252|9/18/2009|36.59|37.99|36.27|36.98|10360400
1253|9/17/2009|37.01|37.05|36.23|36.55|3623300
1254|9/16/2009|35.9|36.86|35.89|36.57|3636800
1255|9/15/2009|35.95|36.43|35.52|35.94|2996900
1256|9/14/2009|35.55|35.88|35.32|35.81|3069900
1257|9/11/2009|36.05|36.49|35.56|36.18|3035400
1258|9/10/2009|36.49|36.77|35.49|35.91|3995700
1259|9/9/2009|36.12|36.55|35.72|36.49|3363600
1260|9/8/2009|36.39|36.67|35.87|36.47|2936400
1261|9/7/2009|35.27|36.27|35.2|35.97|3320600
1262|9/4/2009|34.66|35.21|34.46|34.96|3903800
1263|9/3/2009|35.12|35.32|34.28|34.58|6052400
1264|9/2/2009|36.07|36.29|34.96|35.9|4966700
1265|9/1/2009|37.0|37.47|36.13|36.13|5252300
1266|8/31/2009|36.65|36.77|35.89|36.39|2916500
1267|8/28/2009|36.63|37.58|36.61|36.96|3476600
1268|8/27/2009|36.76|36.88|35.94|36.31|3179900
1269|8/26/2009|37.75|37.86|36.62|36.86|4963000
1270|8/25/2009|36.62|38.41|36.44|38.13|5621300
1271|8/24/2009|36.7|37.22|36.6|36.78|3805800
1272|8/21/2009|35.1|36.3|34.78|36.2|5634100
1273|8/20/2009|34.97|35.55|34.81|35.41|3333000
1274|8/19/2009|34.0|34.68|33.72|34.49|2487600
1275|8/18/2009|33.99|34.46|33.94|34.46|2504000
1276|8/17/2009|34.17|34.65|33.61|33.96|4134400
1277|8/14/2009|35.95|36.39|34.55|34.77|4009400
1278|8/13/2009|34.79|36.13|34.65|36.01|5133700
1279|8/12/2009|34.36|34.79|33.73|34.57|3689700
1280|8/11/2009|35.19|35.59|34.11|34.57|3354400
1281|8/10/2009|35.07|35.34|34.7|35.27|2192300
1282|8/7/2009|34.95|35.4|34.41|35.25|3859500
1283|8/6/2009|35.0|35.84|34.79|35.09|4025200
1284|8/5/2009|35.52|36.08|35.18|35.63|3408500
1285|8/4/2009|35.97|36.0|35.0|35.68|3348500
1286|8/3/2009|35.0|36.49|34.8|36.15|4890500
1287|7/31/2009|34.2|35.45|33.77|35.16|7281900
1288|7/30/2009|33.35|34.2|32.55|34.2|10140200
1289|7/29/2009|34.0|34.9|33.85|34.81|4536000
1290|7/28/2009|34.18|34.81|33.22|33.83|5645600
1291|7/27/2009|34.7|34.9|33.7|33.96|4796700
1292|7/24/2009|34.18|34.85|33.51|34.29|5081400
1293|7/23/2009|33.3|34.58|32.97|34.4|5023200
1294|7/22/2009|32.8|33.49|32.38|33.25|3874400
1295|7/21/2009|31.9|33.4|31.8|32.73|5639100
1296|7/20/2009|31.8|32.46|31.72|31.99|3501600
1297|7/17/2009|32.0|32.08|31.3|31.71|4122200
1298|7/16/2009|31.17|31.85|30.67|31.5|5067300
1299|7/15/2009|29.9|31.06|29.79|31.06|5895800
1300|7/14/2009|29.05|29.81|28.71|29.69|4949700
1301|7/13/2009|27.66|29.15|27.45|29.04|4533300
1302|7/10/2009|27.7|28.39|27.58|27.66|3403800
1303|7/9/2009|27.9|28.2|27.57|27.75|3209500
1304|7/8/2009|27.46|27.92|27.4|27.5|4147800
1305|7/7/2009|27.99|28.23|27.51|27.55|4057900
1306|7/6/2009|27.95|28.18|27.46|27.6|4240100
1307|7/3/2009|27.7|28.0|27.33|27.66|2685200
1308|7/2/2009|28.81|28.86|27.61|27.61|4432300
1309|7/1/2009|28.41|29.26|28.41|29.11|2764600
1310|6/30/2009|29.17|29.62|28.28|28.33|4219800
1311|6/29/2009|28.02|29.27|28.02|29.12|3504900
1312|6/26/2009|28.29|28.66|27.75|28.02|3721300
1313|6/25/2009|28.8|28.85|27.55|28.17|4288500
1314|6/24/2009|28.25|29.08|27.86|28.88|3764000
1315|6/23/2009|27.8|28.66|27.4|28.0|6511800
1316|6/22/2009|29.03|29.11|28.05|28.08|4779100
1317|6/19/2009|28.88|29.36|28.7|29.03|12004100
1318|6/18/2009|29.15|29.4|28.33|28.98|6400300
1319|6/17/2009|30.29|30.42|28.92|29.28|6626500
1320|6/16/2009|30.8|30.9|30.31|30.44|4545000
1321|6/15/2009|31.22|31.38|30.66|30.82|4346200
1322|6/12/2009|32.03|32.1|31.23|31.59|3493000
1323|6/11/2009|30.92|31.6|30.9|31.45|2513400
1324|6/10/2009|31.25|31.64|30.86|31.04|3529000
1325|6/9/2009|30.98|31.15|30.6|30.79|3272500
1326|6/8/2009|31.18|31.34|30.43|30.9|3523000
1327|6/5/2009|31.74|32.25|31.32|31.34|5029300
1328|6/4/2009|31.68|32.24|31.1|31.3|4408300
1329|6/3/2009|31.83|31.99|31.53|31.78|3801800
1330|6/2/2009|31.75|32.14|31.32|31.9|4279500
1331|6/1/2009|30.53|32.12|30.37|31.89|5717000
1332|5/29/2009|30.48|30.49|29.59|29.75|4945700
1333|5/28/2009|30.09|30.7|29.42|29.94|4503500
1334|5/27/2009|30.77|30.77|30.02|30.43|3632100
1335|5/26/2009|29.71|30.63|28.88|30.48|4377200
1336|5/25/2009|30.04|30.13|29.14|29.97|2232700
1337|5/22/2009|29.65|30.39|29.37|29.93|2793200
1338|5/21/2009|30.25|30.35|29.55|29.69|3400400
1339|5/20/2009|28.95|30.96|28.94|30.69|6609000
1340|5/19/2009|29.2|29.5|28.72|29.1|4028800
1341|5/18/2009|27.5|28.85|27.27|28.73|4267400
1342|5/15/2009|27.6|28.15|27.21|27.9|6454700
1343|5/14/2009|28.01|28.12|27.08|27.4|6707800
1344|5/13/2009|29.5|29.63|27.29|28.13|6832600
1345|5/12/2009|29.35|29.89|29.09|29.41|4597500
1346|5/11/2009|29.45|29.64|28.76|29.2|4478900
1347|5/8/2009|29.14|30.05|29.04|29.52|5961800
1348|5/7/2009|29.06|29.48|28.64|28.83|6267700
1349|5/6/2009|28.67|29.68|28.64|29.22|6380000
1350|5/5/2009|28.9|29.92|28.74|29.0|7747800
1351|5/4/2009|27.79|29.05|27.12|29.05|10732800
1352|5/1/2009|28.57|28.57|28.57|28.57|0
1353|4/30/2009|28.2|29.15|28.13|28.57|22489900
1354|4/29/2009|26.5|26.89|26.1|26.61|9811200
1355|4/28/2009|27.0|27.04|26.27|26.82|6194100
1356|4/27/2009|26.67|27.47|26.3|27.31|3890600
1357|4/24/2009|26.03|27.2|25.86|27.13|6206800
1358|4/23/2009|26.0|26.3|25.37|25.79|6457200
1359|4/22/2009|25.67|26.62|25.35|26.5|8175400
1360|4/21/2009|26.01|26.33|25.15|25.86|6319800
1361|4/20/2009|26.72|27.13|25.83|26.06|5073700
1362|4/17/2009|27.07|27.39|26.77|27.14|6598900
1363|4/16/2009|26.96|27.51|26.72|27.07|5149600
1364|4/15/2009|27.17|27.54|26.87|27.23|4599000
1365|4/14/2009|26.75|27.99|26.56|27.72|5520600
1366|4/10/2009|26.89|26.89|26.89|26.89|0
1367|4/9/2009|25.62|27.18|25.37|26.89|6391700
1368|4/8/2009|24.63|25.35|24.51|25.24|3779800
1369|4/7/2009|25.8|26.0|24.76|25.21|3975200
1370|4/6/2009|26.19|26.9|25.35|25.69|5716300
1371|4/3/2009|24.9|26.98|24.52|25.96|8554500
1372|4/2/2009|23.77|25.22|23.71|24.83|7495700
1373|4/1/2009|22.69|23.34|22.17|23.08|4510400
1374|3/31/2009|22.39|22.9|22.34|22.79|4086600
1375|3/30/2009|23.3|23.35|22.24|22.24|5684700
1376|3/27/2009|24.21|24.21|23.44|23.79|3361900
1377|3/26/2009|24.13|24.39|23.7|24.26|3882900
1378|3/25/2009|24.85|24.93|23.72|24.33|5519900
1379|3/24/2009|24.87|24.93|24.36|24.79|4517000
1380|3/23/2009|24.64|24.7|23.8|24.56|4839600
1381|3/20/2009|23.22|24.16|23.11|23.95|10169700
1382|3/19/2009|23.46|24.27|23.46|23.65|5137000
1383|3/18/2009|24.1|24.4|23.29|23.55|3778800
1384|3/17/2009|23.93|24.29|23.6|23.96|3807800
1385|3/16/2009|24.65|24.78|23.94|24.31|4456500
1386|3/13/2009|24.77|25.26|24.13|24.26|7155400
1387|3/12/2009|23.15|24.49|23.05|24.33|8854600
1388|3/11/2009|22.66|23.98|22.41|23.74|8974000
1389|3/10/2009|20.69|23.08|20.63|22.72|9782900
1390|3/9/2009|20.84|20.87|20.07|20.77|5094100
1391|3/6/2009|20.7|21.37|20.17|20.74|7492100
1392|3/5/2009|21.9|21.95|20.75|20.8|6259700
1393|3/4/2009|21.0|22.36|20.93|22.25|7995000
1394|3/3/2009|21.05|21.3|20.62|20.71|4772400
1395|3/2/2009|21.52|21.66|20.82|20.99|6716900
1396|2/27/2009|22.4|22.48|21.29|21.96|9277700
1397|2/26/2009|21.94|23.22|21.32|22.62|11891200
1398|2/25/2009|22.05|22.29|20.53|21.07|6434800
1399|2/24/2009|21.15|21.96|20.8|21.72|6571700
1400|2/23/2009|22.19|22.49|21.24|21.45|6068800
1401|2/20/2009|22.5|22.68|21.74|21.74|8351400
1402|2/19/2009|23.25|23.32|22.63|22.93|4124400
1403|2/18/2009|23.32|23.63|22.66|23.2|3731100
1404|2/17/2009|24.26|24.27|22.93|23.23|4988100
1405|2/16/2009|24.25|24.8|24.05|24.4|2354700
1406|2/13/2009|24.32|25.11|24.31|24.58|4149800
1407|2/12/2009|24.75|24.79|23.65|24.05|5499300
1408|2/11/2009|24.77|24.99|24.35|24.96|4247400
1409|2/10/2009|25.7|25.97|25.02|25.02|5115900
1410|2/9/2009|25.56|26.33|25.52|26.29|5334100
1411|2/6/2009|24.03|26.18|23.88|26.1|8503400
1412|2/5/2009|23.7|24.18|23.25|24.09|5205600
1413|2/4/2009|22.68|24.55|22.53|24.3|7963400
1414|2/3/2009|22.3|22.65|21.55|22.57|5037100
1415|2/2/2009|22.33|22.62|21.63|22.26|4253700
1416|1/30/2009|23.58|23.9|22.55|22.72|6059000
1417|1/29/2009|22.75|23.9|22.64|23.63|7137100
1418|1/28/2009|22.36|22.93|22.26|22.86|5692800
1419|1/27/2009|22.37|22.61|21.79|22.16|4930300
1420|1/26/2009|21.8|22.83|21.7|22.41|6007700
1421|1/23/2009|22.57|22.75|21.15|21.86|8452500
1422|1/22/2009|23.53|23.85|22.7|22.78|4655000
1423|1/21/2009|22.46|23.37|22.3|23.01|6467800
1424|1/20/2009|22.57|23.57|22.49|22.85|6041500
1425|1/19/2009|24.1|24.24|22.18|22.68|7874500
1426|1/16/2009|23.65|24.29|23.33|23.76|6434700
1427|1/15/2009|24.25|24.35|22.61|23.18|7764100
1428|1/14/2009|25.84|25.84|23.83|24.06|6464400
1429|1/13/2009|25.3|25.5|24.77|25.44|4519400
1430|1/12/2009|25.76|25.91|25.37|25.57|3292600
